step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/longvt_longvt-val/answered/mean@1,val-aux/longvt_longvt-val/evidence_iou/mean@1,val-aux/longvt_longvt-val/format_score/mean@1,val-aux/longvt_longvt-val/judge_used/mean@1,val-aux/longvt_longvt-val/num_tool_calls/mean@1,val-aux/longvt_longvt-val/reward/mean@1,val-aux/longvt_longvt-val/score/mean@1,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-core/longvt_longvt-val/acc/mean@1
76,1.10381,0.0565319,0.001,0.00175987,-0.0195042,1e-05,102.441,39.2248,42.2363,0,0,-0.019506,0,3.74943,0.019506,-2.64889,3.74943,0.019506,-2.64889,2.3557,1.13652,0.5,2.3557,1.13652,0.5,923276,923276,923276,923276,923276,0,4,4,4,0.339382,0.305038,1232.71,748.979,923276,0,4136,3968.75,3931,0,0,3587,3244.34,347,0,3587,3244.34,347,0.86678,0.00542557,0.00272976,0.00281476,0.00347205,0.00289893,0.0152873,-0.00483513,1.00291,1.09397,3.05705,1.09687,3.06592,0.000180414,0.3642,0.142549,0.346385,0.166572,8.70859,2.41315,0.344329,119.067,103.508,73.4791,-1,-1,-1,2.50654,119.067,-1,3956,3487,0.0847002,0.758653,0.150741,0.000173442,0.32011,151.244,141.671,131.612,0.000445553,,5.90801e-05,748.979,5.0277e-05,,319.809,3.98788,0,76,0.998995,0.315501,0.00914086,0.014026,1,,,,,,,,,,,
77,1.0433,0.0606732,0.001,0.00178886,0.0276421,1e-05,118.695,39.2248,42.2363,0,0,0.0276403,0,2.42415,-0.0276403,-2.83106,2.42415,-0.0276403,-2.83106,2.4977,1.70959,0.5,2.4977,1.70959,0.5,921593,921593,921593,921593,921593,0,4,4,4,0.340915,0.305059,1249.43,737.611,921593,0,3950,3938.25,3931,0,0,3676,3261.7,3006,0,3676,3261.7,3006,5.81447,0.00544,0.00290012,0.00317271,0.0041098,0.00317652,0.0167063,-0.00659871,1.00319,1.03539,2.86374,1.03857,2.87309,0.000172156,0.359696,0.138055,0.34406,0.158658,5.00584,2.16556,0.320363,120.703,104.213,66.2571,-1,-1,-1,2.8578,120.516,-1,3934,3582,0.160753,0.842634,0.154318,0.0717245,0.322159,150.172,138.435,127.23,0.000451164,,5.99291e-05,737.611,4.98999e-05,,317.084,4.0349,0,77,0.998946,0.264224,0.00933788,0.0143454,1,,,,,,,,,,,
78,1.10585,0.0603101,0.001,0.00180983,0.0532015,1e-05,102.631,39.2248,42.2363,0,0,0.0531997,0,2.44236,-0.0531997,-2.11531,2.44236,-0.0531997,-2.11531,2.35531,1.26134,0.5,2.35531,1.26134,0.5,925758,925758,925758,925758,925758,0,4,4,4,0.338631,0.303985,1217.98,760.074,925758,0,4135,3989.25,3930,0,0,3542,3243.23,2937,0,3542,3243.23,2937,3.43053,0.00520515,0.00260889,0.00277937,0.00361536,0.00262434,0.0135114,-0.00740194,1.00264,1.07856,3.02671,1.08119,3.03472,0.000179958,0.362646,0.146215,0.353984,0.166597,7.22966,2.02986,0.319821,120.696,104.848,60.3624,-1,-1,-1,3.05851,120.696,-1,3950,3542,0.101523,0.753969,0.139267,0.0590403,0.335875,150.547,141.753,135.36,0.000397132,,6.3771e-05,760.074,5.33829e-05,,327.703,4.05364,0,78,0.99901,0.341436,0.009212,0.0138308,1,,,,,,,,,,,
79,1.06068,0.0548452,0.001,0.00191555,-0.0299355,1e-05,103.024,39.2248,42.2363,0,0,-0.0299374,0,1.94518,0.0299374,-2.73294,1.94518,0.0299374,-2.73294,2.39903,1.52997,0.5,2.39903,1.52997,0.5,931372,931372,931372,931372,931372,0,4,4,4,0.339319,0.303415,1228.63,758.055,931372,0,4149,4022.12,3936,0,0,3915,3254.22,2879,0,3915,3254.22,2879,29.1258,0.00470078,0.00238123,0.00245015,0.00333231,0.00252553,0.0140479,-0.0103402,1.00254,1.0198,2.88481,1.02232,2.89241,0.000179914,0.366012,0.141958,0.351122,0.167567,5.19669,1.97365,0.327838,125.269,105.631,56.8739,-1,-1,-1,2.29044,125.269,-1,3946,3915,0.750432,0.758671,0.149133,0.0693572,0.322078,152.459,141.662,132.216,0.000382181,,6.1595e-05,758.055,4.9877e-05,,327.025,4.01366,0,79,0.999059,0.371213,0.00889488,0.0134238,1,,,,,,,,,,,
80,1.05193,0.0587589,0.001,0.00190094,0.00254357,1e-05,119.342,39.2248,42.2363,0,0,0.00254168,0,3.74982,-0.00254168,-2.31441,3.74982,-0.00254168,-2.31441,2.26875,0.99851,0.5,2.26875,0.99851,0.5,927901,927901,927901,927901,927901,0,4,4,4,0.34047,0.304293,1203.41,771.061,927901,0,3957,3947.62,3935,0,0,3722,3301.6,3073,0,3722,3301.6,3073,2.87522,0.00738633,0.00276671,0.00230247,0.00347378,0.00234033,0.0169429,-0.00587869,1.00235,1.01381,2.81145,1.01615,2.81809,0.000174246,0.354845,0.141835,0.345057,0.161683,4.5895,2.03359,0.316739,120.54,103.762,66.0976,-1,-1,-1,2.54154,120.54,-1,3957,3530,0.114611,0.73238,0.154753,0.063726,0.314352,149.959,139.636,131.609,0.000506496,25.0122,5.8697e-05,771.061,0.000124219,1602.3,320.179,4.03553,0,80,0.998948,0.599147,0.00923049,0.014275,1,0.982456,0.197616,0.491228,0.982456,0.982456,1.23709,1.23709,4,3.96491,2,0.548246
81,1.08599,0.0590928,0.001,0.00200793,0.0575805,1e-05,103.422,39.2248,42.2363,0,0,0.0575785,0,2.8536,-0.0575785,-3.03252,2.8536,-0.0575785,-3.03252,2.48781,1.44045,0,2.48781,1.44045,0,930449,930449,930449,930449,930449,0,4,4,4,0.338411,0.30557,1212.25,767.537,930449,0,4149,4015.12,3928,0,0,3548,3254.01,2930,0,3548,3254.01,2930,23.7902,0.0055865,0.00248417,0.00221802,0.00335693,0.00223111,0.0112351,-0.00627542,1.00224,1.052,2.95302,1.05423,2.95966,0.000174181,0.372711,0.148211,0.351704,0.162067,5.59262,2.14382,0.321066,123.216,107.365,60.4654,-1,-1,-1,3.20374,123.216,-1,4149,3413,0.0949,0.78351,0.151918,0.0651306,0.321733,155.239,142.499,137.903,0.00042399,,6.8147e-05,767.537,5.31139e-05,,327.243,4.00697,0,81,0.99903,0.426943,0.00897008,0.0137676,1,,,,,,,,,,,
82,1.02467,0.0590599,0.001,0.00194073,0.0115717,1e-05,119.954,39.2248,42.2363,0,0,0.0115697,0,2.1957,-0.0115697,-2.45451,2.1957,-0.0115697,-2.45451,2.44877,1.17206,0.5,2.44877,1.17206,0.5,930253,930253,930253,930253,930253,0,8,4.03125,4,0.337533,0.304732,1219.33,762.922,930253,0,4154,4023.25,3946,0,0,9068,3244.35,2927,0,9068,3244.35,2927,2.28099,0.00565982,0.00220847,0.0016884,0.00292513,0.0016393,0.010641,-0.00679624,1.00165,0.99699,2.77933,0.998629,2.78345,0.000187524,0.357335,0.149418,0.354189,0.174444,3.62708,2.06039,0.332874,120.868,101.838,61.8359,-1,-1,-1,0.591388,120.868,-1,4139,9068,0.288282,0.776986,0.136096,0.0654159,0.322987,148.393,141.39,138.997,0.000437226,,6.59961e-05,762.922,5.081e-05,,329.486,4.01798,0,82,0.999024,0.265114,0.00897161,0.0135227,1,,,,,,,,,,,
83,1.05339,0.05932,0.001,0.00206728,0.0324539,1e-05,101.901,39.2248,42.2363,0,0,0.0324519,0,2.74996,-0.0324519,-3.04392,2.74996,-0.0324519,-3.04392,2.44688,1.32592,0,2.44688,1.32592,0,902974,902974,902974,902974,902974,0,4,3.98438,2,0.336173,0.303447,1208.93,746.922,902974,0,4192,3931.62,3627,0,0,3553,3122.86,217,0,3553,3122.86,217,11.5704,0.00716519,0.00279875,0.00206663,0.00374078,0.00206262,0.0183102,-0.00893122,1.00207,1.02188,2.85382,1.02395,2.85993,0.000179566,0.346511,0.153338,0.36158,0.162144,4.55723,1.93628,0.217231,112.739,97.5052,56.2685,-1,-1,-1,1.65416,112.739,-1,3627,3400,0.085573,0.689992,0.145754,0,0.324483,138.51,138.816,138.46,0.000439963,,6.9423e-05,746.922,5.1216e-05,,326.497,4.01753,0,83,0.998858,0.367286,0.00955413,0.0149253,1,,,,,,,,,,,
84,1.09472,0.0562584,0.001,0.0019607,0.0248908,1e-05,103.141,39.2248,42.2363,0,0,0.0248888,0,3.18591,-0.0248888,-2.46916,3.18591,-0.0248888,-2.46916,2.45299,1.17931,0.5,2.45299,1.17931,0.5,927698,927698,927698,927698,927698,0,4,4,4,0.338031,0.305574,1231.31,753.422,927698,0,4132,3995.75,3947,0,0,3563,3251.89,2870,0,3563,3251.89,2870,0.946113,0.004668,0.00245796,0.00259015,0.00345042,0.00271957,0.0154229,-0.00486803,1.00273,1.0946,3.10152,1.09732,3.1101,0.000180196,0.357134,0.144037,0.349765,0.167168,5.49783,2.25694,0.317183,120.574,104.382,63.5166,-1,-1,-1,1.82239,120.574,-1,3954,3466,0.754816,0.947671,0.16528,0.0630893,0.320849,148.654,142.019,133.623,0.000450743,,6.1327e-05,753.422,4.8229e-05,,324.476,3.98446,0,84,0.999036,0.357025,0.00898094,0.0137422,1,,,,,,,,,,,
85,1.03488,0.0573874,0.001,0.00211529,0.00656309,1e-05,118.285,39.2248,42.2363,0,0,0.00656098,0,3.5717,-0.00656097,-3.45646,3.5717,-0.00656097,-3.45646,2.43729,1.20783,0.498931,2.43729,1.20783,0.498931,901078,901078,901078,901078,901078,0,4,4,4,0.339758,0.305852,1249.06,721.407,901078,0,3961,3869,3622,0,0,3730,3170.67,2685,0,3730,3170.67,2685,0.499115,0.00500071,0.00268887,0.0029226,0.00360159,0.00291089,0.0147291,-0.00541925,1.00292,1.01656,2.85483,1.01947,2.8634,0.000184183,0.344835,0.143601,0.348232,0.165963,12.6307,2.20266,0.285716,114.749,98.0051,65.3692,-1,-1,-1,2.92647,114.749,-1,3951,3730,0.305174,2.83978,0.167858,0.0609807,0.318728,139.95,133.634,129.395,0.00044101,,6.2052e-05,721.407,4.9077e-05,,313.784,4.00431,0,85,0.998907,0.291429,0.00928247,0.0145984,1,,,,,,,,,,,
86,1.03657,0.0617864,0.001,0.00224438,0.0208605,1e-05,102.452,39.2248,42.2363,0,0,0.0208583,0,1.89087,-0.0208583,-3.12264,1.89087,-0.0208583,-3.12264,2.45182,1.60246,0.5,2.45182,1.60246,0.5,913865,913865,913865,913865,913865,0,4,4,4,0.337888,0.305224,1222.13,747.765,913865,0,4147,3954.88,3619,0,0,3580,3184.7,2653,0,3580,3184.7,2653,3.94438,0.00550377,0.00273038,0.00273595,0.00394904,0.00294204,0.0131679,-0.00715318,1.00295,1.0093,2.80738,1.01225,2.81556,0.000176855,0.353162,0.146346,0.356513,0.161621,4.95861,1.91937,0.287713,117.84,101.975,62.1335,-1,-1,-1,2.99722,116.331,-1,4138,3326,0.706707,0.783261,0.146472,0.0733263,0.324629,143.963,139.617,133.74,0.000401089,,6.176e-05,747.765,4.9254e-05,,325.804,4.00882,0,86,0.998891,0.227159,0.00954438,0.0145954,1,,,,,,,,,,,
87,1.03006,0.0617616,0.001,0.00238936,0.0591631,1e-05,103.006,39.2248,42.2363,0,0,0.0591607,0,2.47519,-0.0591607,-2.92799,2.47519,-0.0591607,-2.92799,2.5,1.37936,0,2.5,1.37936,0,920393,920393,920393,920393,920393,0,4,4,4,0.337457,0.304762,1233.57,746.12,920393,0,4137,3987.75,3923,0,0,3554,3202.82,2931,0,3554,3202.82,2931,7.78117,0.00503576,0.00254718,0.00258733,0.00355238,0.00251724,0.0137571,-0.0104818,1.00253,0.997796,2.78917,1.00031,2.79619,0.000179703,0.344548,0.14657,0.353715,0.165397,4.20453,1.9393,0.328755,111.73,97.1712,69.975,-1,-1,-1,1.66466,111.73,-1,3946,3554,0.259885,0.730124,0.152695,0.054552,0.32033,141.251,139.733,134.902,0.00043319,,5.626e-05,746.12,3.64151e-05,,325.557,4.03131,0,87,0.998959,0.240789,0.00931327,0.0139857,1,,,,,,,,,,,
88,0.993138,0.0564485,0.001,0.00235657,0.00323071,1e-05,102.987,39.2248,42.2363,0,0,0.00322836,0,2.79379,-0.00322838,-2.95539,2.79379,-0.00322838,-2.95539,2.43333,1.28374,0,2.43333,1.28374,0,922648,922648,922648,922648,922648,0,4,4,4,0.337656,0.303837,1223.74,753.958,922648,0,4146,4012.12,3927,0,0,3532,3196.06,472,0,3532,3196.06,472,1.76423,0.00488436,0.00236814,0.00237272,0.00334699,0.00236237,0.0106623,-0.00409901,1.00237,0.968569,2.68188,0.970931,2.68827,0.000181144,0.360784,0.147046,0.351243,0.167132,6.68791,2.27789,0.324608,118.329,103.066,60.8232,-1,-1,-1,3.78547,117.49,-1,3947,3532,0.230235,0.825271,0.148123,0.00014971,0.325095,147.595,141.937,135.672,0.000437786,,6.19859e-05,753.958,4.9661e-05,,324.074,4.02937,0,88,0.999027,0.186218,0.00896581,0.0134815,1,,,,,,,,,,,
89,1.01992,0.0585752,0.001,0.00251574,0.0509748,1e-05,102.29,39.2248,42.2363,0,0,0.0509723,0,2.78689,-0.0509723,-3.31521,2.78689,-0.0509723,-3.31521,2.30833,1.36286,0.5,2.30833,1.36286,0.5,907726,907726,907726,907726,907726,0,6,4.01562,4,0.339346,0.304955,1237.49,733.52,907726,0,3969,3867,3618,0,0,6475,3224.61,2724,0,6475,3224.61,2724,3.92152,0.0055486,0.00271716,0.00272984,0.00358788,0.00277495,0.0135568,-0.00550473,1.00278,1.00202,2.79015,1.0048,2.79792,0.000182795,0.346463,0.144827,0.347641,0.165928,6.19816,2.21535,0.297924,114.638,99.9223,71.1234,-1,-1,-1,2.50199,114.638,-1,3943,3495,0.109275,0.753401,0.143071,0.071688,0.322311,143.003,138.857,131.463,0.000443417,,6.67131e-05,733.52,5.24439e-05,,315.562,4.00107,0,89,0.998918,0.307065,0.00934402,0.0144514,1,,,,,,,,,,,
90,1.01281,0.0614185,0.001,0.00261613,0.0194233,1e-05,103.044,39.2248,42.2363,0,0,0.0194207,0,3.0146,-0.0194206,-2.14404,3.0146,-0.0194206,-2.14404,2.45467,1.33602,0.5,2.45467,1.33602,0.5,923274,923274,923274,923274,923274,0,4,4,4,0.33863,0.305414,1213.46,760.86,923274,0,4135,3933.25,3624,0,0,3907,3279.83,494,0,3907,3279.83,494,117.732,0.00554121,0.00284577,0.00287263,0.00413219,0.00293335,0.0188421,-0.00955534,1.00295,0.993572,2.75117,0.996506,2.75936,0.000173918,0.354331,0.147843,0.354796,0.160574,6.18046,1.96165,0.317258,116.37,102.083,58.0731,-1,-1,-1,6.18046,116.37,-1,3624,3907,0.142549,0.731761,0.128267,0.000107296,0.322059,148.754,143.365,136.5,0.000449824,,5.94581e-05,760.86,5.0845e-05,,327.574,4.02885,0,90,0.998856,0.555494,0.00945313,0.0149216,1,,,,,,,,,,,
91,0.986659,0.0657165,0.001,0.00260855,-0.00994235,1e-05,103.492,39.2248,42.2363,0,0,-0.00994496,0,3.66353,0.00994495,-3.08166,3.66353,0.00994495,-3.08166,2.43333,1.07611,0.5,2.43333,1.07611,0.5,922887,922887,922887,922887,922887,0,4,4,4,0.338318,0.303944,1235.14,747.191,922887,0,4147,4019.62,3942,0,0,3493,3190.43,2891,0,3493,3190.43,2891,4.37278,0.00564516,0.00261171,0.00247517,0.00339121,0.00265979,0.017482,-0.00875914,1.00267,0.969361,2.70408,0.97202,2.71105,0.000176232,0.352974,0.14551,0.350827,0.162642,7.52689,2.23255,0.319077,112.995,99.8449,64.6444,-1,-1,-1,3.91871,111.963,-1,3962,3277,0.116286,2.54253,0.23943,0.0640056,0.321388,144.146,140.308,134.289,0.000397906,,6.3242e-05,747.191,5.41051e-05,,323.774,4.01141,0,91,0.998941,0.46452,0.00905077,0.0143916,1,,,,,,,,,,,
92,1.01829,0.0633361,0.001,0.00270309,0.0411125,1e-05,119.8,39.2248,42.2363,0,0,0.0411098,0,2.57075,-0.0411098,-1.73826,2.57075,-0.0411098,-1.73826,2.5,1.3864,0,2.5,1.3864,0,924824,924824,924824,924824,924824,0,4,4,4,0.337493,0.303326,1233.85,749.54,924824,0,4142,4016.12,3929,0,0,3535,3209.06,2869,0,3535,3209.06,2869,2.45014,0.00546777,0.00292266,0.00308216,0.00370967,0.00298735,0.0158881,-0.00468874,1.003,0.999194,2.77838,1.00218,2.78666,0.000172199,0.349021,0.145928,0.353522,0.159254,4.41225,1.91908,0.319794,114.117,98.376,55.6865,-1,-1,-1,4.13308,111.349,-1,4128,3300,0.323988,0.817558,0.231084,0.0676893,0.321302,143.364,139.65,134.958,0.000445254,,5.9411e-05,749.54,4.85741e-05,,326.946,4.00052,0,92,0.998867,0.561924,0.00932748,0.0150082,1,,,,,,,,,,,
93,1.59629,0.0596232,0.001,0.00275151,0.102502,1e-05,103.229,39.2248,42.2363,0,0,0.102499,0,2.75113,-0.102499,-1.94975,2.75113,-0.102499,-1.94975,2.45491,1.16016,0,2.45491,1.16016,0,927766,927766,927766,927766,927766,0,4,4,4,0.337415,0.305055,1154.52,803.597,927766,0,4145,4014.88,3934,0,0,6864,3233.3,401,0,6864,3233.3,401,3.63002,0.00602007,0.00261652,0.00224889,0.00346917,0.00244245,0.0131558,-0.00675827,1.00245,1.1219,35.6441,1.12434,35.6646,0.000196832,0.439965,0.14923,0.360336,0.182614,6.29928,1.90342,0.320673,161.016,103.413,70.7306,-1,-1,-1,0.402617,161.016,-1,4139,6864,0.0777007,1.41607,0.15168,0.000201451,0.328468,182.085,144.107,138.451,0.000406557,,5.89561e-05,803.597,5.0941e-05,,334.308,3.9801,0,93,0.999074,0.532822,0.00879037,0.0141673,1,,,,,,,,,,,
94,1.02844,0.0575825,0.001,0.00272378,-0.0198876,1e-05,102.902,39.2248,42.2363,0,0,-0.0198903,0,3.26919,0.0198903,-2.67521,3.26919,0.0198903,-2.67521,2.47056,1.2915,0.5,2.47056,1.2915,0.5,919818,919818,919818,919818,919818,0,4,4,4,0.336883,0.304957,1219.95,753.981,919818,0,4139,3989.75,3933,0,0,3475,3196.33,2554,0,3475,3196.33,2554,4.22101,0.00524914,0.00261223,0.0026819,0.00374286,0.00262835,0.01779,-0.00794953,1.00264,1.00563,2.78802,1.00825,2.79564,0.000185631,0.366671,0.146463,0.353373,0.170747,6.18338,2.11031,0.330051,120.432,104.205,54.4194,-1,-1,-1,1.80861,120.432,-1,3952,3327,0.0897083,0.764122,0.135865,0.0621107,0.330124,150.016,139.549,134.72,0.000795537,,6.1886e-05,753.981,3.8589e-05,,325.039,3.98559,0,94,0.998964,0.250902,0.00917099,0.0141651,1,,,,,,,,,,,
95,1.01277,0.0602677,0.001,0.00286535,0.000561322,1e-05,103.242,39.2248,42.2363,0,0,0.000558451,0,3.02218,-0.000558475,-3.16997,3.02218,-0.000558475,-3.16997,2.5,1.3174,0.333333,2.5,1.3174,0.333333,926638,926638,926638,926638,926638,0,4,4,4,0.33848,0.305101,1224.35,756.838,926638,0,4134,3961.75,3922,0,0,3636,3277.61,3015,0,3636,3277.61,3015,4.58889,0.00516951,0.00233137,0.00217212,0.00333037,0.00215838,0.0180432,-0.0066309,1.00217,0.992091,2.75827,0.99425,2.76424,0.000184857,0.35283,0.143846,0.354441,0.171295,9.72948,1.92188,0.322213,114.82,101.723,68.3039,-1,-1,-1,9.72948,112.915,-1,3922,3346,0.23307,0.782889,0.16456,0.0679279,0.285219,148.024,142.419,133.293,0.000511578,,5.9656e-05,756.838,4.8248e-05,,328.439,4.03991,0,95,0.999041,0.234733,0.00883259,0.0135772,1,,,,,,,,,,,
96,1.04353,0.0611129,0.001,0.00312237,-0.0141924,1e-05,102.767,39.2248,42.2363,0,0,-0.0141955,0,2.20957,0.0141955,-2.15627,2.20957,0.0141955,-2.15627,2.42513,1.33599,0.5,2.42513,1.33599,0.5,915073,915073,915073,915073,915073,0,4,4,4,0.339705,0.302825,1242.22,736.644,915073,0,4135,3956.62,3633,0,0,3668,3192.38,2662,0,3668,3192.38,2662,3.41202,0.00515866,0.00265971,0.00282845,0.00371293,0.00276442,0.0147365,-0.00651383,1.00278,1.01086,2.9479,1.01363,2.95648,0.000184537,0.352388,0.142534,0.347474,0.168865,8.95614,1.96989,0.326693,115.126,99.3573,62.5697,-1,-1,-1,1.81268,113.999,-1,3957,3375,0.226655,1.38629,0.148696,0.055697,0.282448,143.994,139.657,130.429,0.000504158,,6.0398e-05,736.644,4.9322e-05,,317.964,3.99892,0,96,0.99891,0.305247,0.00936442,0.0145001,1,,,,,,,,,,,
97,1.04415,0.0639055,0.001,0.00307719,0.0603548,1e-05,103.988,39.2248,42.2363,0,0,0.0603517,0,3.0818,-0.0603517,-2.44024,3.0818,-0.0603517,-2.44024,2.20526,1.30528,0.5,2.20526,1.30528,0.5,920724,920724,920724,920724,920724,0,4,4,4,0.339155,0.303518,1230.9,748.011,920724,0,4152,3993,3935,0,0,3649,3200.16,549,0,3649,3200.16,549,1.16067,0.00528097,0.00270164,0.00280137,0.00356319,0.00264877,0.0130821,-0.00636613,1.00266,1.0188,2.8265,1.02145,2.83412,0.000178009,0.356446,0.144323,0.352858,0.163897,5.66459,1.74148,0.24501,116.94,100.404,59.1142,-1,-1,-1,2.02485,116.94,-1,3935,3649,0.0806185,1.40968,0.148313,9.76401e-05,0.342546,146.008,139.517,132.881,0.000455982,,6.5887e-05,748.011,4.7572e-05,,324.884,4.04211,0,97,0.998911,0.537318,0.00927175,0.0146389,1,,,,,,,,,,,
98,0.980021,0.0654426,0.001,0.00348117,0.00328797,1e-05,103.641,39.2248,42.2363,0,0,0.00328449,0,2.88938,-0.00328449,-3.70934,2.88938,-0.00328449,-3.70934,2.35714,1.57053,0.5,2.35714,1.57053,0.5,911145,911145,911145,911145,911145,0,4,4,4,0.339045,0.303703,1223.76,744.546,911145,0,4136,3930.5,3630,0,0,3513,3187.82,2646,0,3513,3187.82,2646,111.561,0.0069195,0.00276008,0.00219817,0.00366968,0.00223569,0.0107402,-0.00974679,1.00225,0.963736,2.66608,0.965972,2.67193,0.000183605,0.367702,0.144515,0.347693,0.16729,19.7373,1.88428,0.288608,116.583,101.191,57.7383,-1,-1,-1,19.7373,111.183,-1,3940,3330,0.0934739,0.860862,0.152241,0.0605096,0.320286,150.038,141.376,131.674,0.000392771,,6.4507e-05,744.546,5.0075e-05,,316.799,4.00671,0,98,0.998849,0.221295,0.00960352,0.0147176,1,,,,,,,,,,,
99,0.994636,0.0663191,0.001,0.00346263,-0.0274384,1e-05,120.29,39.2248,42.2363,0,0,-0.0274418,0,2.55486,0.0274418,-3.08453,2.55486,0.0274418,-3.08453,2.48203,1.5456,0.5,2.48203,1.5456,0.5,925455,925455,925455,925455,925455,0,4,4,4,0.338873,0.303417,1235.3,749.174,925455,0,4140,3991.38,3934,0,0,3581,3238.74,3007,0,3581,3238.74,3007,1.06447,0.00619447,0.00299787,0.00300834,0.00384536,0.00295822,0.0177193,-0.00547671,1.00297,0.981049,2.71961,0.984007,2.72784,0.00020142,0.361702,0.142192,0.347841,0.186405,4.03386,1.76144,0.316392,122.418,105.283,68.739,-1,-1,-1,3.65659,122.418,-1,3941,3581,0.25431,0.755057,0.151805,0.0623349,0.33107,149.947,141.009,131.592,0.000452208,,7.06309e-05,749.174,5.0265e-05,,321.911,4.02802,0,99,0.998844,0.304739,0.00963998,0.0148881,1,,,,,,,,,,,
